Phi (°),Theta (°),Total_Visible_Surface_Area,Num_Visible_Faces,Front_Surface_Area,Back_Surface_Area,Left_Surface_Area,Right_Surface_Area,Top_Surface_Area,Bottom_Surface_Area,Front_Outside_Angle,Back_Outside_Angle,Left_Outside_Angle,Right_Outside_Angle,Top_Outside_Angle,Bottom_Outside_Angle,Normalised_Visible_Surface_Area,Normalised_Num_Visible_Faces,Visibility_Index
45,15,5.43758747545059,3,2.605676533087332,Not Visible,Not Visible,2.4953533156197643,0.336557626743494,Not Visible,130.64868408641405,Not Visible,Not Visible,128.59697458828526,94.82653922419816,Not Visible,0.8978223083454263,0.5,1.3978223083454262
50,15,5.468634687033596,3,2.312559570096493,Not Visible,Not Visible,2.7570467605063937,0.3990283564307097,Not Visible,125.31981866092067,Not Visible,Not Visible,133.57169362491368,95.72518276465365,Not Visible,0.9029486404360808,0.5,1.402948640436081
55,15,5.45344856713423,3,2.002024980124819,Not Visible,Not Visible,2.995934748057661,0.45548883895175046,Not Visible,120.03349855735293,Not Visible,Not Visible,138.50241825599966,96.53858011744586,Not Visible,0.9004411980667552,0.5,1.4004411980667553
60,15,5.3919846934183715,3,1.6772557387550697,Not Visible,Not Visible,3.2092732748483437,0.5054556798149582,Not Visible,114.79128089714489,Not Visible,Not Visible,143.35205926097586,97.25952725659582,Not Visible,0.8902926464841711,0.5,1.3902926464841712
65,15,5.28444978274463,3,1.3414246301227637,Not Visible,Not Visible,3.39452749209427,0.5484976605275962,Not Visible,109.5941971491073,Not Visible,Not Visible,148.0631747058156,97.8814825203782,Not Visible,0.8725371175543459,0.5,1.372537117554346
70,15,5.13132280500352,3,0.9976523026639205,Not Visible,Not Visible,3.5494297712305647,0.5842407311090353,Not Visible,104.4427837556085,Not Visible,Not Visible,152.54303989052642,98.39867684075098,Not Visible,0.847253695954937,0.5,1.347253695954937
75,15,4.933380276670237,3,0.6489724895764538,Not Visible,Not Visible,3.6720353513979878,0.6123724356957948,Not Visible,99.33711911563832,Not Visible,Not Visible,156.6367018779738,98.80621953517519,Not Visible,0.8145705954971938,0.5,1.3145705954971938
80,15,4.691722809748754,3,0.2983042787916857,Not Visible,Not Visible,3.760772853791361,0.6326456771657065,Not Visible,94.2768646726839,Not Visible,Not Visible,160.08402943502526,99.10019450570826,Not Visible,0.7746695427307048,0.5,1.2746695427307047
85,15,4.459368719280379,2,Not Visible,Not Visible,Not Visible,3.814486981231235,0.6448817380491441,Not Visible,Not Visible,Not Visible,Not Visible,162.48186887641913,99.27774169507252,Not Visible,0.7363046085021235,0.3333333333333333,1.069637941835457
90,15,4.481443475620081,2,Not Visible,Not Visible,Not Visible,3.832470986043627,0.6489724895764538,Not Visible,Not Visible,Not Visible,Not Visible,163.35897032857233,99.33711911563832,Not Visible,0.7399494618093215,0.3333333333333333,1.073282795142655
95,15,4.459368719280379,2,Not Visible,Not Visible,Not Visible,3.814486981231235,0.6448817380491441,Not Visible,Not Visible,Not Visible,Not Visible,162.48186887641913,99.27774169507252,Not Visible,0.7363046085021235,0.3333333333333333,1.069637941835457
100,15,4.691722809748753,3,Not Visible,0.2983042787916848,Not Visible,3.760772853791361,0.6326456771657065,Not Visible,Not Visible,94.27686467268389,Not Visible,160.08402943502526,99.10019450570826,Not Visible,0.7746695427307045,0.5,1.2746695427307047
105,15,4.933380276670237,3,Not Visible,0.6489724895764538,Not Visible,3.6720353513979878,0.6123724356957948,Not Visible,Not Visible,99.33711911563832,Not Visible,156.6367018779738,98.80621953517519,Not Visible,0.8145705954971938,0.5,1.3145705954971938
110,15,5.13132280500352,3,Not Visible,0.9976523026639205,Not Visible,3.5494297712305647,0.5842407311090353,Not Visible,Not Visible,104.4427837556085,Not Visible,152.54303989052642,98.39867684075098,Not Visible,0.847253695954937,0.5,1.347253695954937
115,15,5.284449782744629,3,Not Visible,1.3414246301227628,Not Visible,3.39452749209427,0.5484976605275962,Not Visible,Not Visible,109.59419714910729,Not Visible,148.0631747058156,97.8814825203782,Not Visible,0.8725371175543457,0.5,1.3725371175543457
120,15,5.3919846934183715,3,Not Visible,1.6772557387550688,Not Visible,3.2092732748483446,0.5054556798149582,Not Visible,Not Visible,114.79128089714487,Not Visible,143.35205926097592,97.25952725659582,Not Visible,0.8902926464841711,0.5,1.3902926464841712
125,15,5.453448567134232,3,Not Visible,2.00202498012482,Not Visible,2.995934748057661,0.45548883895175046,Not Visible,Not Visible,120.03349855735296,Not Visible,138.50241825599966,96.53858011744586,Not Visible,0.9004411980667555,0.5,1.4004411980667555
130,15,5.468634687033596,3,Not Visible,2.312559570096493,Not Visible,2.7570467605063937,0.3990283564307097,Not Visible,Not Visible,125.31981866092067,Not Visible,133.57169362491368,95.72518276465365,Not Visible,0.9029486404360808,0.5,1.402948640436081
135,15,5.43758747545059,3,Not Visible,2.6056765330873315,Not Visible,2.4953533156197647,0.336557626743494,Not Visible,Not Visible,130.64868408641405,Not Visible,128.59697458828526,94.82653922419816,Not Visible,0.8978223083454263,0.5,1.3978223083454262
140,15,5.360587908703885,3,Not Visible,2.8782315169352635,Not Visible,2.213749628928707,0.268606762839915,Not Visible,Not Visible,136.0179901843818,Not Visible,123.60315458070667,93.85040597512855,Not Visible,0.885108594943989,0.5,1.385108594943989
145,15,5.238146983591043,3,Not Visible,3.1271736906473397,Not Visible,1.9152265133234432,0.19574677962025974,Not Visible,Not Visible,141.42507404528632,Not Visible,118.6074900009779,92.8049864055945,Not Visible,0.8648918730030417,0.5,1.3648918730030417
150,15,5.071007767046341,3,Not Visible,3.3496053877861374,Not Visible,1.6028188540925878,0.11858352516761494,Not Visible,Not Visible,146.86671712060908,Not Visible,113.62224091646658,91.69883278450467,Not Visible,0.8372948333433211,0.5,1.337294833343321
155,15,4.860155505813005,3,Not Visible,3.5428445975938483,Not Visible,1.2795594444185392,0.03775146380061735,Not Visible,Not Visible,152.33916301626834,Not Visible,108.656264284195,90.54075791460657,Not Visible,0.802480154084358,0.5,1.302480154084358
160,15,4.652926856616234,2,Not Visible,3.7044878929473617,Not Visible,0.9484389636688723,Not Visible,Not Visible,Not Visible,157.83815167106727,Not Visible,103.71601748061396,Not Visible,Not Visible,0.7682637842296861,0.3333333333333333,1.1015971175630195
165,15,4.444843421739422,2,Not Visible,3.832470986043626,Not Visible,0.6123724356957957,Not Visible,Not Visible,Not Visible,163.35897032857227,Not Visible,98.8062195351752,Not Visible,Not Visible,0.7339062772152241,0.3333333333333333,1.0672396105485573
170,15,4.199296014768161,2,Not Visible,3.9251238857071864,Not Visible,0.27417212906097504,Not Visible,Not Visible,Not Visible,168.89652075551024,Not Visible,93.93030809808698,Not Visible,Not Visible,0.6933629405368743,0.3333333333333333,1.0266962738702077
175,15,3.981217648532918,1,Not Visible,3.981217648532918,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,174.44540112846903,Not Visible,Not Visible,Not Visible,Not Visible,0.6573551295255581,0.16666666666666666,0.8240217961922247
180,15,4.0,1,Not Visible,4.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,180.0,Not Visible,Not Visible,Not Visible,Not Visible,0.6604563603979742,0.16666666666666666,0.8271230270646408
0,20,4.0,1,4.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,180.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,0.6604563603979742,0.16666666666666666,0.8271230270646408
5,20,3.981217648532918,1,3.981217648532918,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,174.44540112846903,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,0.6573551295255581,0.16666666666666666,0.8240217961922247
10,20,4.180737013647397,2,3.9251238857071864,Not Visible,Not Visible,0.25561312794020996,Not Visible,Not Visible,168.89652075551024,Not Visible,Not Visible,93.66388490413112,Not Visible,Not Visible,0.6902985879536638,0.3333333333333333,1.023631921286997
15,20,4.416711717152661,2,3.832470986043626,Not Visible,Not Visible,0.5842407311090353,Not Visible,Not Visible,163.35897032857227,Not Visible,Not Visible,98.39867684075098,Not Visible,Not Visible,0.7292613364094332,0.3333333333333333,1.0625946697427666
20,20,4.683492529344896,3,3.7044878929473626,Not Visible,Not Visible,0.9106340477029915,0.06837058869454184,Not Visible,157.83815167106732,Not Visible,Not Visible,103.15925764485122,90.97938423695628,Not Visible,0.773310607470558,0.5,1.273310607470558
25,20,4.954792319656199,3,3.5428445975938483,Not Visible,Not Visible,1.2320630710869331,0.17988465097541737,Not Visible,152.33916301626834,Not Visible,Not Visible,107.93969205788727,92.5775271242023,Not Visible,0.8181060254919922,0.5,1.3181060254919923
30,20,5.182850265690545,3,3.3496053877861374,Not Visible,Not Visible,1.5457037422750317,0.2875411356293762,Not Visible,146.86671712060908,Not Visible,Not Visible,112.73229265270984,94.12227889753954,Not Visible,0.8557616057414127,0.5,1.3557616057414128
35,20,5.366286683589035,3,3.1271736906473397,Not Visible,Not Visible,1.8486645095019527,0.3904484834397426,Not Visible,141.42507404528632,Not Visible,Not Visible,117.52697230926533,95.60168227699322,Not Visible,0.8860495429738323,0.5,1.3860495429738324
40,20,5.503991312475365,3,2.878231516935264,Not Visible,Not Visible,2.1380188824540185,0.4877409130860826,Not Visible,136.0179901843818,Not Visible,Not Visible,122.310329019057,97.00380328930517,Not Visible,0.908786517474887,0.5,1.408786517474887
45,20,5.59510801603159,3,2.605676533087332,Not Visible,Not Visible,2.4108439680727862,0.5785875148714719,Not Visible,130.64868408641405,Not Visible,Not Visible,127.06430588464852,98.31683125763365,Not Visible,0.9238311690754385,0.5,1.4238311690754384
50,20,5.6390256149096025,3,2.3125595700964934,Not Visible,Not Visible,2.664264624969133,0.6622014198439757,Not Visible,125.31981866092067,Not Visible,Not Visible,131.7641700617602,99.52920719057177,Not Visible,0.9310825834535361,0.5,1.4310825834535361
55,20,5.635376327556711,3,2.002024980124819,Not Visible,Not Visible,2.895502463685098,0.7378488837467934,Not Visible,120.03349855735293,Not Visible,Not Visible,136.37539253090102,100.62978032935307,Not Visible,0.9304800346927518,0.5,1.4304800346927518
60,20,5.584042324764773,3,1.6772557387550697,Not Visible,Not Visible,3.1019284754410568,0.8048581105686461,Not Visible,114.79128089714489,Not Visible,Not Visible,140.84876359899727,101.60799028736719,Not Visible,0.922004067530596,0.5,1.422004067530596
65,20,5.485169890597843,3,1.3414246301227637,Not Visible,Not Visible,3.2811176294949314,0.8626276309801478,Not Visible,109.5941971491073,Not Visible,Not Visible,145.11277328884998,102.4540694816754,Not Visible,0.9056788355272014,0.5,1.4056788355272014
70,20,5.339189735632743,3,0.9976523026639205,Not Visible,Not Visible,3.430903385265831,0.9106340477029915,Not Visible,104.4427837556085,Not Visible,Not Visible,149.06219199404174,103.15925764485122,Not Visible,0.8815754550675559,0.5,1.3815754550675559
75,20,5.1468412244758905,3,0.6489724895764538,Not Visible,Not Visible,3.5494297712305656,0.9484389636688714,Not Visible,99.33711911563832,Not Visible,Not Visible,152.54303989052644,103.71601748061394,Not Visible,0.8498160056658999,0.5,1.3498160056658999
80,20,4.9091977363462584,3,0.2983042787916857,Not Visible,Not Visible,3.635198537431111,0.9756949201234619,Not Visible,94.2768646726839,Not Visible,Not Visible,155.33999340872032,104.11823844763387,Not Visible,0.8105777173553058,0.5,1.3105777173553057
85,20,4.679259121482413,2,Not Visible,Not Visible,Not Visible,3.687108930861427,0.9921501906209854,Not Visible,Not Visible,Not Visible,Not Visible,157.18729988816028,104.36141469938413,Not Visible,0.7726116121833241,0.3333333333333333,1.1059449455166575
90,20,4.702140195611282,2,Not Visible,Not Visible,Not Visible,3.7044878929473617,0.9976523026639205,Not Visible,Not Visible,Not Visible,Not Visible,157.83815167106727,104.4427837556085,Not Visible,0.7763895999186113,0.3333333333333333,1.1097229332519447
95,20,4.679259121482413,2,Not Visible,Not Visible,Not Visible,3.687108930861427,0.9921501906209854,Not Visible,Not Visible,Not Visible,Not Visible,157.18729988816028,104.36141469938413,Not Visible,0.7726116121833241,0.3333333333333333,1.1059449455166575
100,20,4.909197736346258,3,Not Visible,0.2983042787916848,Not Visible,3.635198537431111,0.9756949201234619,Not Visible,Not Visible,94.27686467268389,Not Visible,155.33999340872032,104.11823844763387,Not Visible,0.8105777173553057,0.5,1.3105777173553057
105,20,5.14684122447589,3,Not Visible,0.6489724895764538,Not Visible,3.5494297712305647,0.9484389636688714,Not Visible,Not Visible,99.33711911563832,Not Visible,152.54303989052642,103.71601748061394,Not Visible,0.8498160056658997,0.5,1.3498160056658997
110,20,5.339189735632743,3,Not Visible,0.9976523026639205,Not Visible,3.430903385265831,0.9106340477029915,Not Visible,Not Visible,104.4427837556085,Not Visible,149.06219199404174,103.15925764485122,Not Visible,0.8815754550675559,0.5,1.3815754550675559
115,20,5.485169890597842,3,Not Visible,1.3414246301227628,Not Visible,3.2811176294949314,0.8626276309801478,Not Visible,Not Visible,109.59419714910729,Not Visible,145.11277328884998,102.4540694816754,Not Visible,0.9056788355272012,0.5,1.4056788355272012
120,20,5.584042324764773,3,Not Visible,1.6772557387550688,Not Visible,3.1019284754410577,0.8048581105686461,Not Visible,Not Visible,114.79128089714487,Not Visible,140.8487635989973,101.60799028736719,Not Visible,0.922004067530596,0.5,1.422004067530596
125,20,5.635376327556711,3,Not Visible,2.00202498012482,Not Visible,2.8955024636850974,0.7378488837467934,Not Visible,Not Visible,120.03349855735296,Not Visible,136.37539253090102,100.62978032935307,Not Visible,0.9304800346927518,0.5,1.4304800346927518
130,20,5.6390256149096025,3,Not Visible,2.3125595700964934,Not Visible,2.664264624969133,0.6622014198439757,Not Visible,Not Visible,125.31981866092067,Not Visible,131.7641700617602,99.52920719057177,Not Visible,0.9310825834535361,0.5,1.4310825834535361
135,20,5.595108016031592,3,Not Visible,2.6056765330873315,Not Visible,2.410843968072787,0.5785875148714728,Not Visible,Not Visible,130.64868408641405,Not Visible,127.06430588464855,98.31683125763367,Not Visible,0.9238311690754388,0.5,1.4238311690754388
140,20,5.5039913124753665,3,Not Visible,2.8782315169352635,Not Visible,2.1380188824540203,0.4877409130860826,Not Visible,Not Visible,136.0179901843818,Not Visible,122.310329019057,97.00380328930517,Not Visible,0.9087865174748874,0.5,1.4087865174748875
145,20,5.366286683589033,3,Not Visible,3.1271736906473397,Not Visible,1.8486645095019518,0.3904484834397417,Not Visible,Not Visible,141.42507404528632,Not Visible,117.5269723092653,95.6016822769932,Not Visible,0.886049542973832,0.5,1.386049542973832
150,20,5.182850265690545,3,Not Visible,3.3496053877861374,Not Visible,1.5457037422750317,0.2875411356293762,Not Visible,Not Visible,146.86671712060908,Not Visible,112.73229265270984,94.12227889753954,Not Visible,0.8557616057414127,0.5,1.3557616057414128
155,20,4.954792319656199,3,Not Visible,3.5428445975938483,Not Visible,1.2320630710869331,0.17988465097541737,Not Visible,Not Visible,152.33916301626834,Not Visible,107.93969205788727,92.5775271242023,Not Visible,0.8181060254919922,0.5,1.3181060254919923
